Ticker,Year,Name,First,Last,gender,Conc,Company,Revenue,Employee_Tot,Industry,Sector,Count
CHTR,2017,David Merritt,David,Merritt,M,CHTR_2017_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,92.30769231
CHTR,2017,Steven A Miron,Steven,Miron,M,CHTR_2017_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,92.30769231
CHTR,2017,Balan Nair,Balan,Nair,M,CHTR_2017_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,92.30769231
CHTR,2017,Michael Newhouse,Michael,Newhouse,M,CHTR_2017_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,92.30769231
CHTR,2017,Mauricio Ramos,Mauricio,Ramos,M,CHTR_2017_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,92.30769231
CHTR,2017,Michael P Huseby,Michael,Huseby,M,CHTR_2017_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,92.30769231
CHTR,2017,Thomas M Rutledge,Thomas,Rutledge,M,CHTR_2017_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,92.30769231
CHTR,2017,John Bickham,John,Bickham,M,CHTR_2017_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,92.30769231
CHTR,2017,David G Ellen,David,Ellen,M,CHTR_2017_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,92.30769231
CHTR,2017,Christopher L Winfrey,Christopher,Winfrey,M,CHTR_2017_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,92.30769231
CHTR,2017,Richard R Dykhouse,Richard,Dykhouse,M,CHTR_2017_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,92.30769231
CHTR,2017,Jonathan Hargis,Jonathan,Hargis,M,CHTR_2017_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,92.30769231
CHTR,2017,Kevin D Howard,Kevin,Howard,M,CHTR_2017_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,92.30769231
CHTR,2017,Thomas E Adams,Thomas,Adams,M,CHTR_2017_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,92.30769231
CHTR,2017,Mike Bair,Mike,Bair,M,CHTR_2017_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,92.30769231
CHTR,2017,James Blackley,James,Blackley,M,CHTR_2017_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,92.30769231
CHTR,2017,Catherine C Bohigian,Catherine,Bohigian,F,CHTR_2017_F,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,7.692307692
CHTR,2017,Richard J DiGeronimo,Richard,Digeronimo,M,CHTR_2017_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,92.30769231
CHTR,2017,David Kline,David,Kline,M,CHTR_2017_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,92.30769231
CHTR,2017,Paul Marchand,Paul,Marchand,M,CHTR_2017_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,92.30769231
CHTR,2017,Kathleen Mayo,Kathleen,Mayo,F,CHTR_2017_F,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,7.692307692
CHTR,2017,Philip G Meeks,Philip,Meeks,M,CHTR_2017_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,92.30769231
CHTR,2018,Kim C Goodman,Kim,Goodman,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,Craig Jacobson,Craig,Jacobson,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,Gregory B Maffei,Gregory,Maffei,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,John C Malone,John,Malone,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,David Merritt,David,Merritt,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,Steven A Miron,Steven,Miron,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,Balan Nair,Balan,Nair,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,Michael Newhouse,Michael,Newhouse,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,Mauricio Ramos,Mauricio,Ramos,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,Eric Zinterhofer,Eric,Zinterhofer,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,Thomas M Rutledge,Thomas,Rutledge,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,John Bickham,John,Bickham,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,David G Ellen,David,Ellen,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,Christopher L Winfrey,Christopher,Winfrey,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,Richard R Dykhouse,Richard,Dykhouse,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,Jonathan Hargis,Jonathan,Hargis,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,Kevin D Howard,Kevin,Howard,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,Thomas E Adams,Thomas,Adams,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,Mike Bair,Mike,Bair,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,James Blackley,James,Blackley,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,Catherine C Bohigian,Catherine,Bohigian,F,CHTR_2018_F,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,6.896551724
CHTR,2018,Richard J DiGeronimo,Richard,Digeronimo,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,David Kline,David,Kline,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,Paul Marchand,Paul,Marchand,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,Kathleen Mayo,Kathleen,Mayo,F,CHTR_2018_F,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,6.896551724
CHTR,2018,Philip G Meeks,Philip,Meeks,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,Tom Montemagno,Tom,Montemagno,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,James Nuzzo,James,Nuzzo,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2018,Scott Weber,Scott,Weber,M,CHTR_2018_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2019,Kim C Goodman,Kim,Goodman,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,Craig Jacobson,Craig,Jacobson,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,Gregory B Maffei,Gregory,Maffei,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,John C Malone,John,Malone,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,David Merritt,David,Merritt,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,James E Meyer,James,Meyer,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,Steven A Miron,Steven,Miron,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,Balan Nair,Balan,Nair,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,Michael Newhouse,Michael,Newhouse,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,Mauricio Ramos,Mauricio,Ramos,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,Eric Zinterhofer,Eric,Zinterhofer,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,Thomas M Rutledge,Thomas,Rutledge,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,John Bickham,John,Bickham,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,David G Ellen,David,Ellen,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,Christopher L Winfrey,Christopher,Winfrey,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,Richard R Dykhouse,Richard,Dykhouse,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,Jonathan Hargis,Jonathan,Hargis,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,Kevin D Howard,Kevin,Howard,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,Thomas E Adams,Thomas,Adams,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,Mike Bair,Mike,Bair,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,James Blackley,James,Blackley,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,Catherine C Bohigian,Catherine,Bohigian,F,CHTR_2019_F,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,6.666666667
CHTR,2019,Richard J DiGeronimo,Richard,Digeronimo,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,David Kline,David,Kline,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,Paul Marchand,Paul,Marchand,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,Kathleen Mayo,Kathleen,Mayo,F,CHTR_2019_F,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,6.666666667
CHTR,2019,Philip G Meeks,Philip,Meeks,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,Tom Montemagno,Tom,Montemagno,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,James Nuzzo,James,Nuzzo,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2019,Scott Weber,Scott,Weber,M,CHTR_2019_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.33333333
CHTR,2020,Kim C Goodman,Kim,Goodman,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,Craig Jacobson,Craig,Jacobson,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,Gregory B Maffei,Gregory,Maffei,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,David Merritt,David,Merritt,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,James E Meyer,James,Meyer,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,Steven A Miron,Steven,Miron,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,Balan Nair,Balan,Nair,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,Michael Newhouse,Michael,Newhouse,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,Mauricio Ramos,Mauricio,Ramos,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,Eric Zinterhofer,Eric,Zinterhofer,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,Thomas M Rutledge,Thomas,Rutledge,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,John Bickham,John,Bickham,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,David G Ellen,David,Ellen,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,Christopher L Winfrey,Christopher,Winfrey,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,Richard R Dykhouse,Richard,Dykhouse,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,Jonathan Hargis,Jonathan,Hargis,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,Kevin D Howard,Kevin,Howard,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,Thomas E Adams,Thomas,Adams,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,William Archer,William,Archer,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,Mike Bair,Mike,Bair,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,Catherine C Bohigian,Catherine,Bohigian,F,CHTR_2020_F,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,6.896551724
CHTR,2020,Richard J DiGeronimo,Richard,Digeronimo,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,Charles Fisher,Charles,Fisher,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,David Kline,David,Kline,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,Paul Marchand,Paul,Marchand,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,Stephanie Mitchko,Stephanie,Mitchko,F,CHTR_2020_F,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,6.896551724
CHTR,2020,Tom Montemagno,Tom,Montemagno,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,James Nuzzo,James,Nuzzo,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
CHTR,2020,Scott Weber,Scott,Weber,M,CHTR_2020_M,"CHARTER COMMUNICATIONS, INC.",45764022000,95100,Media/Entertainment,Broadcasting,93.10344828
ESTC,2019,Jonathan Chadwick,Jonathan,Chadwick,M,ESTC_2019_M,Elastic N.V.,372306460,1343,Technology,Software,71.42857143
ESTC,2019,Peter Fenton,Peter,Fenton,M,ESTC_2019_M,Elastic N.V.,372306460,1343,Technology,Software,71.42857143
ESTC,2019,Caryn Marooney,Caryn,Marooney,F,ESTC_2019_F,Elastic N.V.,372306460,1343,Technology,Software,28.57142857
ESTC,2019,Elizabeth Nelson,Elizabeth,Nelson,F,ESTC_2019_F,Elastic N.V.,372306460,1343,Technology,Software,28.57142857
ESTC,2019,Chetan Puttagunta,Chetan,Puttagunta,M,ESTC_2019_M,Elastic N.V.,372306460,1343,Technology,Software,71.42857143
ESTC,2019,Steven Schuurman,Steven,Schuurman,M,ESTC_2019_M,Elastic N.V.,372306460,1343,Technology,Software,71.42857143
ESTC,2019,Michelangelo Volpi,Michelangelo,Volpi,M,ESTC_2019_M,Elastic N.V.,372306460,1343,Technology,Software,71.42857143
ESTC,2020,Jonathan Chadwick,Jonathan,Chadwick,M,ESTC_2020_M,Elastic N.V.,372306460,1343,Technology,Software,71.42857143
ESTC,2020,Peter Fenton,Peter,Fenton,M,ESTC_2020_M,Elastic N.V.,372306460,1343,Technology,Software,71.42857143
ESTC,2020,Alison Gleeson,Alison,Gleeson,F,ESTC_2020_F,Elastic N.V.,372306460,1343,Technology,Software,28.57142857
ESTC,2020,Caryn Marooney,Caryn,Marooney,F,ESTC_2020_F,Elastic N.V.,372306460,1343,Technology,Software,28.57142857
ESTC,2020,Chetan Puttagunta,Chetan,Puttagunta,M,ESTC_2020_M,Elastic N.V.,372306460,1343,Technology,Software,71.42857143
ESTC,2020,Steven Schuurman,Steven,Schuurman,M,ESTC_2020_M,Elastic N.V.,372306460,1343,Technology,Software,71.42857143
ESTC,2020,Michelangelo Volpi,Michelangelo,Volpi,M,ESTC_2020_M,Elastic N.V.,372306460,1343,Technology,Software,71.42857143
VZ,2015,Melanie Healey,Melanie,Healey,F,VZ_2015_F,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,33.33333333
VZ,2015,Robert Lane,Robert,Lane,M,VZ_2015_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,66.66666667
VZ,2015,Sandra Moose,Sandra,Moose,F,VZ_2015_F,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,33.33333333
VZ,2015,Joseph Neubauer,Joseph,Neubauer,M,VZ_2015_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,66.66666667
VZ,2015,Donald Nicolaisen,Donald,Nicolaisen,M,VZ_2015_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,66.66666667
VZ,2015,Hugh Price,Hugh,Price,M,VZ_2015_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,66.66666667
VZ,2015,Rodney Slater,Rodney,Slater,M,VZ_2015_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,66.66666667
VZ,2015,Kathryn Tesija,Kathryn,Tesija,F,VZ_2015_F,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,33.33333333
VZ,2015,Gregory Wasson,Gregory,Wasson,M,VZ_2015_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,66.66666667
VZ,2016,Mark Bertolini,Mark,Bertolini,M,VZ_2016_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,80
VZ,2016,Richard Carrion,Richard,Carrion,M,VZ_2016_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,80
VZ,2016,Melanie Healey,Melanie,Healey,F,VZ_2016_F,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,20
VZ,2016,KarlLudwig Kley,Karlludwig,Kley,M,VZ_2016_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,80
VZ,2016,Robert Lane,Robert,Lane,M,VZ_2016_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,80
VZ,2016,Donald Nicolaisen,Donald,Nicolaisen,M,VZ_2016_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,80
VZ,2016,Rodney Slater,Rodney,Slater,M,VZ_2016_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,80
VZ,2016,Kathryn Tesija,Kathryn,Tesija,F,VZ_2016_F,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,20
VZ,2016,Gregory Wasson,Gregory,Wasson,M,VZ_2016_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,80
VZ,2016,Gregory Weaver,Gregory,Weaver,M,VZ_2016_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,80
VZ,2017,Mark Bertolini,Mark,Bertolini,M,VZ_2017_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,77.77777778
VZ,2017,Richard Carrion,Richard,Carrion,M,VZ_2017_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,77.77777778
VZ,2017,Melanie Healey,Melanie,Healey,F,VZ_2017_F,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,22.22222222
VZ,2017,KarlLudwig Kley,Karlludwig,Kley,M,VZ_2017_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,77.77777778
VZ,2017,Donald Nicolaisen,Donald,Nicolaisen,M,VZ_2017_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,77.77777778
VZ,2017,Rodney Slater,Rodney,Slater,M,VZ_2017_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,77.77777778
VZ,2017,Kathryn Tesija,Kathryn,Tesija,F,VZ_2017_F,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,22.22222222
VZ,2017,Gregory Wasson,Gregory,Wasson,M,VZ_2017_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,77.77777778
VZ,2017,Gregory Weaver,Gregory,Weaver,M,VZ_2017_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,77.77777778
VZ,2018,Mark Bertolini,Mark,Bertolini,M,VZ_2018_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,71.42857143
VZ,2018,Melanie Healey,Melanie,Healey,F,VZ_2018_F,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,28.57142857
VZ,2018,KarlLudwig Kley,Karlludwig,Kley,M,VZ_2018_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,71.42857143
VZ,2018,Rodney Slater,Rodney,Slater,M,VZ_2018_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,71.42857143
VZ,2018,Kathryn Tesija,Kathryn,Tesija,F,VZ_2018_F,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,28.57142857
VZ,2018,Gregory Wasson,Gregory,Wasson,M,VZ_2018_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,71.42857143
VZ,2018,Gregory Weaver,Gregory,Weaver,M,VZ_2018_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,71.42857143
VZ,2019,Mark Bertolini,Mark,Bertolini,M,VZ_2019_M,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,75
VZ,2019,Melanie Healey,Melanie,Healey,F,VZ_2019_F,VERIZON COMMUNICATIONS INC,1.32E+11,135000,Telecommunications,Wireless Tel,25
